123.59.78.122 - - [26/Nov/2017:02:43:08 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
93.65.189.194 - - [26/Nov/2017:10:33:18 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:18 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
81.29.194.141 - - [26/Nov/2017:10:33:32 +0000] "POST /callback/bnl_transaction_check HTTP/1.1" 200 10 "-" "N&TS HTTP Client 1.1"
93.65.189.194 - - [26/Nov/2017:10:33:32 +0000] "POST /callback/bnl_positivity_failure HTTP/1.1" 302 98 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=2017033039077948177b4951974be1ed3b6322d2" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:32 +0000] "GET /vivr/waittransactionresult HTTP/1.1" 200 4680 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=2017033039077948177b4951974be1ed3b6322d2" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:33 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:33 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:59 +0000] "GET /vivr/pagaora HTTP/1.1" 200 10962 "https://payment.serfin97srl.com/vivr/home" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:59 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:33:59 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
81.29.194.141 - - [26/Nov/2017:10:34:14 +0000] "POST /callback/bnl_transaction_check HTTP/1.1" 200 10 "-" "N&TS HTTP Client 1.1"
93.65.189.194 - - [26/Nov/2017:10:34:14 +0000] "POST /callback/bnl_positivity_failure HTTP/1.1" 302 98 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=201703305afab471813f4e75a4a2e4e64da51394" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:15 +0000] "GET /vivr/waittransactionresult HTTP/1.1" 200 4680 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=201703305afab471813f4e75a4a2e4e64da51394" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:15 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:15 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:20 +0000] "GET /vivr/anagrafica HTTP/1.1" 200 4755 "https://payment.serfin97srl.com/vivr/waittransactionresult" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:20 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:21 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:25 +0000] "GET /vivr/informazionimandato HTTP/1.1" 200 7048 "https://payment.serfin97srl.com/vivr/anagrafica" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:25 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:25 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:58 +0000] "GET /vivr/pagaora HTTP/1.1" 200 10962 "https://payment.serfin97srl.com/vivr/informazionimandato" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:58 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:34:58 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:35:02 +0000] "GET /callback/bollettino_pdf?id=1160 HTTP/1.1" 200 - "https://payment.serfin97srl.com/vivr/pagaora" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:35:16 +0000] "GET /callback/bollettino_pdf?id=1159 HTTP/1.1" 200 - "https://payment.serfin97srl.com/vivr/pagaora" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:48 +0000] "GET /vivr/sendmessage HTTP/1.1" 200 5340 "https://payment.serfin97srl.com/vivr/pagaora" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:48 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:48 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:51 +0000] "GET /vivr/home HTTP/1.1" 200 4838 "https://payment.serfin97srl.com/vivr/sendmessage" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:51 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:51 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:53 +0000] "GET /vivr/informazionimandato HTTP/1.1" 200 7048 "https://payment.serfin97srl.com/vivr/home" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:53 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:53 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:55 +0000] "GET /vivr/home HTTP/1.1" 304 - "https://payment.serfin97srl.com/vivr/sendmessage" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:55 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:55 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:59 +0000] "GET /1301/privacy.html HTTP/1.1" 200 18753 "https://payment.serfin97srl.com/vivr/home" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:59 +0000] "GET /1301/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:37:59 +0000] "GET /1301/images/logo.gif HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:27 +0000] "GET /serfi HTTP/1.1" 302 72 "http://s97.srl/?path=serfi" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:27 +0000] "GET /requestsecret HTTP/1.1" 200 4177 "http://s97.srl/?path=serfi" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:27 +0000] "GET /23/css/style.css HTTP/1.1" 200 691 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:27 +0000] "GET /23/images/logo.png HTTP/1.1" 200 4796 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:33 +0000] "POST /requestsecret HTTP/1.1" 302 76 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:33 +0000] "GET /requestfullname HTTP/1.1" 200 4005 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:33 +0000] "GET /23/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:33 +0000] "GET /23/images/logo.png HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:34 +0000] "POST /requestfullname HTTP/1.1" 302 64 "https://payment.serfin97srl.com/requestfullname" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:34 +0000] "GET /vivr/home HTTP/1.1" 200 4606 "https://payment.serfin97srl.com/requestfullname" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:35 +0000] "GET /23/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:35 +0000] "GET /23/images/logo.png HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:39 +0000] "GET /vivr/pagaora HTTP/1.1" 200 8189 "https://payment.serfin97srl.com/vivr/informazionimandato" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:39 +0000] "GET /23/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:39 +0000] "GET /23/images/logo.png HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
81.29.194.141 - - [26/Nov/2017:10:38:50 +0000] "POST /callback/bnl_transaction_check HTTP/1.1" 200 10 "-" "N&TS HTTP Client 1.1"
93.65.189.194 - - [26/Nov/2017:10:38:51 +0000] "POST /callback/bnl_positivity_failure HTTP/1.1" 302 98 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=20170330d2789c5e4e6d4741ba0c7a5007e3efb8" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:51 +0000] "GET /vivr/waittransactionresult HTTP/1.1" 200 4434 "https://pftest.bnlpositivity.it/BNL_CG_ADAPTERS/summary.do?uid=20170330d2789c5e4e6d4741ba0c7a5007e3efb8" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:51 +0000] "GET /23/css/style.css HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:38:52 +0000] "GET /23/images/logo.png HTTP/1.1" 304 - "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:39:18 +0000] "GET /enelx HTTP/1.1" 302 72 "http://s97.srl/?path=enelx" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:39:18 +0000] "GET /requestsecret HTTP/1.1" 200 4474 "http://s97.srl/?path=enelx" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:39:19 +0000] "GET /148/css/style.css HTTP/1.1" 200 472 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
93.65.189.194 - - [26/Nov/2017:10:39:19 +0000] "GET /148/images/logo.png HTTP/1.1" 200 4796 "https://payment.serfin97srl.com/requestsecret" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
